sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked
government,West Byford Primary School,Byford,6122,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5833,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.21488053,115.97833935,true
catholic,Hammond Park Catholic Primary School,Hammond Park,6164,,,https://hammondparkcps.wa.edu.au/contact.html,https://hammondparkcps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.17311096191406,115.84822082519533,true
independent,Carey Baptist College Forrestdale,Forrestdale,6112,,marketing@carey.wa.edu.au,https://carey.wa.edu.au/,https://carey.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.164355,115.920143,true
independent,Yiramalay Studio School,Fitzroy Crossing,6765,,yiramalay@studioschools.edu.au,https://www.studioschools.edu.au/contact,https://www.studioschools.edu.au/schools/yiramalay,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-17.737573,125.367722,true
independent,Kennedy Baptist College,Murdoch,6150,,,,http://www.kennedy.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.07541458,115.82984919,true
catholic,Mother Teresa Catholic College,Baldivis,6171,,admin@motherteresa.wa.edu.au,http://www.motherteresa.wa.edu.au/search,http://www.motherteresa.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.363266,115.79718,true
government,Butler College,Butler,6036,,butler.col.enrolments@education.wa.edu.au,https://www.butlercollege.wa.edu.au/site-search,https://www.butlercollege.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.65199965,115.7087803,true
government,Byford Secondary College,Byford,6122,,byford.sc.absentees@education.wa.edu.au,https://www.byfordsc.wa.edu.au,http://www.byfordsc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.222879,116.002692,true
government,Wandina Primary School,Wandina,6530,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5822,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-28.816933,114.635649,true
government,Hammond Park Primary School,Hammond Park,6164,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5823,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.166385650634766,115.84429168701172,false
government,Treendale Primary School,Australind,6233,,,https://treendaleps.wa.edu.au/,http://www.treendaleps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.281736,115.735345,false
government,John Butler Primary College,Butler,6036,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5835,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.63312,115.695685,true
government,Yanchep Beach Primary School,Yanchep,6035,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5836,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.542312,115.633106,false
government,Lakelands Primary School,Lakelands,6180,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5837,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.477756,115.761168,false
catholic,St Elizabeth's Catholic Primary School,Hocking,6065,,,,http://www.stecps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.770121,115.818319,true
independent,Communicare Academy,Kenwick,6107,,,,http://www.communicare.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.0376688300225,115.9679759620242,true
catholic,St John Bosco College,Piara Waters,6112,,admin@stjohnbosco.wa.edu.au,https://www.stjohnbosco.wa.edu.au/,http://web.stjohnbosco.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.139358,115.93388,true
government,Joseph Banks Secondary College,Banksia Grove,6031,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4192,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.695529,115.798461,true
independent,St James' Anglican School,Alkimos,6038,,,,http://www.stjames.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.618083,115.686583,true
catholic,St Francis' School,Maddington,6109,,admin@stfs.wa.edu.au,https://stfs.wa.edu.au/contact-us/,https://www.stfs.wa.edu.au/index.php,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.046342,115.984515,true
catholic,Salvado Catholic College,Byford,6122,,admin@salvado.wa.edu.au,https://www.salvado.wa.edu.au/contact,http://www.salvado.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.222962,115.996397,true
government,Tuart Rise Primary School,Baldivis,6171,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5840,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.354044,115.814146,true
government,Golden Bay Primary School,Golden Bay,6174,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=5838,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.422846,115.761737,true
government,Broome North Primary School,Broome,6725,,broomenorth.ps.enrolments@education.wa.edu.au,http://www.broomenorthps.wa.edu.au/contact/,http://www.broomenorthps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-17.925914609164508,122.23001265208435,true
independent,Youth Futures Community School,Clarkson,6030,,,https://yfcschool.com.au/search,https://yfcschool.com.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.691112,115.719886,true
government,School of Special Educational Needs: Behaviour and Engagement,Padbury,6025,,,https://www.education.wa.edu.au/search,https://www.education.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.8069548,115.7613509,false
government,Yanchep Secondary College,Yanchep,6035,,yanchep.sc.enquiries@education.wa.edu.au,https://www.yanchepsc.wa.edu.au/,https://www.yanchepsc.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.552906,115.643718,true
government,Alkimos Primary School,Alkimos,6038,,,https://www.education.wa.edu.au/search,https://www.education.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.626991,115.7026573,false
government,Alkimos Beach Primary School,Alkimos,6038,,,,http://www.alkimosbeachps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.6237317,115.6979725,true
government,Carnaby Rise Primary School,Landsdale,6065,,,https://www.education.wa.edu.au/search,https://www.education.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.817138,115.873249,false
government,Anne Hamersley Primary School,Ellenbrook,6069,,,http://www.annehamersleyps.wa.edu.au,http://www.annehamersleyps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.745353,116.008624,false
government,Aveley Secondary College,Ellenbrook,6069,,,https://www.aveleysc.wa.edu.au/contacts/,https://www.aveleysc.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.766536,115.987622,false
government,Harrisdale Primary School,Harrisdale,6112,,harrisdale.ps.administration@education.wa.edu.au,https://harrisdaleps.wa.edu.au/,http://www.harrisdaleps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.12481,115.936929,true
government,Harrisdale Senior High School,Harrisdale,6112,,,,https://harrisdaleshs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.12936,115.933839,true
government,Woodland Grove Primary School,Byford,6122,,woodlandgrove.ps.enquiries@education.wa.edu.au,https://woodlandgroveps.wa.edu.au/,http://woodlandgroveps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.2284879,115.9819175,true
independent,Hensman Street Elementary,South Perth,6151,,office@hensmanstreet.wa.edu.au,https://www.hensmanstreet.wa.edu.au/contact,http://www.hensmanstreet.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.9845,115.8628,true
government,Fremantle College,Beaconsfield,6162,,,https://fremantlecollege.wa.edu.au/,https://fremantlecollege.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.067378,115.7683427,false
government,Hammond Park Secondary College,Hammond Park,6164,,,https://www.det.wa.edu.au/schoolsonline/home.do,https://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4210,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.1695,115.8495,false
government,Honeywood Primary School,Wandi,6167,,honeywood.ps.office@education.wa.edu.au,https://www.honeywoodps.wa.edu.au/,http://www.honeywoodps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.197,115.887,true
government,Wellard Primary School,Wellard,6170,,wellardps@education.wa.edu.au,https://wellardps.wa.edu.au/search/node,https://wellardps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.26531397,115.8459028,true
government,Baldivis Gardens Primary School,Baldivis,6171,,,https://baldivisgardensps.wa.edu.au/contact,https://baldivisgardensps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.3011016,115.8119533,false
government,Rivergums Primary School,Baldivis,6171,,rivergums.ps.byoi@education.wa.edu.au,https://rivergumsps.wa.edu.au/,http://rivergumsps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.335921,115.829802,true
government,Ridge View Secondary College,Baldivis,6171,,,https://www.ridgeviewsc.wa.edu.au/,http://www.ridgeviewsc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.362366,115.816807,false
government,Coastal Lakes College,Lakelands,6180,,,https://coastallakescollege.wa.edu.au/#gf_1,https://coastallakescollege.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.468177,115.76234,false
government,Rapids Landing Primary School,Margaret River,6285,,,http://www.rapidslandingps.wa.edu.au/contact/,http://www.rapidslandingps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.96452,115.083969,true
independent,Fairbridge College,Pinjarra,6208,,,https://www.fairbridge.wa.edu.au/,https://www.fairbridge.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.602868,115.946445,false
independent,Northshore Christian Grammar School,Alkimos,6038,,northshore@scea.wa.edu.au,https://www.northshore.wa.edu.au,https://www.northshore.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.602138,115.693953,true
independent,Atlantis Beach Baptist College,Two Rocks,6037,,admin@abbc.wa.edu.au,https://www.abbc.wa.edu.au/site-search,https://www.abbc.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.476597,115.620727,true
independent,Austin Cove Baptist College,South Yunderup,6208,,,,,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.608583,115.810958,false
government,Alkimos College,Alkimos,6038,,alkimos.col.absentees@education.wa.edu.au,https://www.alkimoscollege.wa.edu.au/,http://www.alkimoscollege.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.6285,115.696,true
government,Aveley North Primary School,Aveley,6069,,hello@eduma.com,https://aveleynorthps.wa.edu.au/contact/,http://aveleynorthps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.778541,115.99131,true
government,Aspiri Primary School,Piara Waters,6112,,,http://aspirips.wa.edu.au/contact-us/,http://aspirips.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.139336,115.911792,true
government,Oakwood Primary School,Meadow Springs,6210,,,https://oakwoodps.wa.edu.au/contact-us/,http://oakwoodps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.484375,115.755394,false
government,Southern Grove Primary School,Southern River,6110,,info@mysite.com,,https://southerngroveps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.10083,115.957179,true
government,Yanchep Lagoon Primary School,Yanchep,6035,,,https://www.yanchep.wa.edu.au/,http://www.yanchep.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.55112,115.636743,false
government,Bob Hawke College,Subiaco,6008,,,https://bobhawkecollege.wa.edu.au/,https://bobhawkecollege.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.9446,115.8324,false
government,Caversham Valley Primary School,Caversham,6055,,,https://www.cavershamvalleyps.wa.edu.au/,https://cavershamvalleyps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.8679,115.969,true
government,Beenyup Primary School,Byford,6122,,,https://beenyupps.wa.edu.au/search,https://beenyupps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.2313,115.9913,true
government,Sheoak Grove Primary School,Baldivis,6171,,,https://sheoakgroveps.wa.edu.au/search,https://sheoakgroveps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.3246,115.8345,false
government,Grandis Primary School,Banksia Grove,6031,,,https://grandisps.wa.edu.au/,https://grandisps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.694273,115.807776,true
independent,South West Community College - Bunbury Campus,Bunbury,6231,,admin@swcc.wa.edu.au,https://swcc.wa.edu.au/,http://www.brcc.org.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.32389564,115.6351287,true
independent,Helena River Waldorf School,Midland,6056,,reception@hrss.wa.edu.au,https://www.hrss.wa.edu.au/,http://www.hrss.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,,,true
independent,Bunbury Baptist College,Dalyellup,6230,,,,http://www.bunburybc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.399891,115.627232,true
government,Pine View Primary School,Baldivis,6171,,,https://pineviewps.wa.edu.au/search,https://pineviewps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.358665,115.806939,false
government,Brabham Primary School,Brabham,6055,,,https://www.brabhamps.wa.edu.au/,https://www.brabhamps.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.822121,115.972159,true
government,Yanchep Rise Primary School,Yanchep,6035,,,,https://yancheprise.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.538802,115.647509,true
government,North Harrisdale Primary School,Harrisdale,6112,,northharrisdale.ps.enrolments@education.wa.edu.au,https://northharrisdaleprimary.wa.edu.au/search,https://northharrisdaleprimary.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.1157578174789,115.93845093853,true
government,Yarralinka Primary School,Southern River,6110,,,http://www.yarralinkaps.wa.edu.au/search,http://www.yarralinkaps.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.101326,115.96924,true
catholic,Our Lady of Mercy College,Australind,6233,,admin@olmca.wa.edu.au,https://www.olmca.wa.edu.au/contact,https://www.olmca.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.269,115.7482,true
independent,Karalundi College,Via Meekatharra,6642,,,https://www.karalundi.wa.edu.au/,https://www.karalundi.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-26.126854,118.67941,false
